name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"JIM HALO Wrap Around Y2K Sunglasses for Women Men, Oversized Shield Flat Top Futuristic Shades, Frameless Gradient Lens",accessories,Sunglasses,https://m.media-amazon.com/images/I/515sMuFDKSL._AC_UL320_.jpg,https://www.amazon.in/JIM-HALO-Sunglasses-Oversized-Futuristic/dp/B0BLC11GJ2/ref=sr_1_175?qid=1679211379&s=apparel&sr=1-175,,,₹985,"₹1,599"
Eymen I Stylish Butterfly Style Diamond Cut Rimless UV Protected Sunglasses for Women | Oversize Retro Vintage Sunglass fo...,accessories,Sunglasses,https://m.media-amazon.com/images/I/41phTTwQ1hL._AC_UL320_.jpg,https://www.amazon.in/Eymen-Butterfly-Cut-Protected-Sunglasses/dp/B0BPPM67ZX/ref=sr_1_176?qid=1679211379&s=apparel&sr=1-176,3.3,5,₹649,₹999
Fastrack Women Rounds Sunglasses Purple - Pack of 1,accessories,Sunglasses,https://m.media-amazon.com/images/I/61gwAhwDGkL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Gradient-Goggle-Womens-Sunglasses/dp/B078Q5P7N5/ref=sr_1_177?qid=1679211379&s=apparel&sr=1-177,4.3,50,"₹2,263","₹2,699"
HUVORA Oversized IMPORTED Curve Frame Retro Rimless Alloy Round Sunglasses,accessories,Sunglasses,https://m.media-amazon.com/images/I/51gz-oFQvQL._AC_UL320_.jpg,https://www.amazon.in/Curve-Frame-Retro-Rimless-Sunglasses/dp/B0BPPPLYWT/ref=sr_1_178?qid=1679211379&s=apparel&sr=1-178,3.6,4,₹689,"₹4,899"
ARICKS Big Flat Top Oversized Shield Sunglasses for Women Men Square Rimless Fashion Shades,accessories,Sunglasses,https://m.media-amazon.com/images/I/51gDydWHpUL._AC_UL320_.jpg,https://www.amazon.in/ARICKS%C2%AE-Oversized-Sunglasses-Rimless-Fashion/dp/B09RSKF3JF/ref=sr_1_179?qid=1679211379&s=apparel&sr=1-179,5.0,3,₹404,"₹1,999"
CREATURE UV Protected Unisex Sunglasses (Lens-Brown||Frame-Brown||Size-Regular||DOIT-002),accessories,Sunglasses,https://m.media-amazon.com/images/I/71DPqfBRViL._AC_UL320_.jpg,https://www.amazon.in/Creature-Protection-Wayfarer-Sunglass-Doit-002/dp/B06XR494N1/ref=sr_1_180?qid=1679211379&s=apparel&sr=1-180,3.4,407,₹289,"₹1,499"
Karsaer Retro Oversized Flat Top Square Sunglasses for Women Men Large Siamese Sunglasses K7093,accessories,Sunglasses,https://m.media-amazon.com/images/I/514aqb+LTQL._AC_UL320_.jpg,https://www.amazon.in/Karsaer-Oversized-Square-Sunglasses-Siamese/dp/B0972GQW2Z/ref=sr_1_181?qid=1679211379&s=apparel&sr=1-181,4.6,51,"₹1,169","₹1,949"
Kimorn Cat Eye Sunglasses Women Clout Goggles Kurt Cobain Retro Sun Glasses K0566,accessories,Sunglasses,https://m.media-amazon.com/images/I/51fA-g7QFtL._AC_UL320_.jpg,https://www.amazon.in/Kimorn-Sunglasses-Goggles-Cobain-Glasses/dp/B077X6JSTZ/ref=sr_1_182?qid=1679211379&s=apparel&sr=1-182,4.4,"1,163",₹299,₹499
LensKandy | Full Rim Stainless Steel Hexagonal Shape | Branded Latest and Stylish Sunglasses | 100% UVA & UVB Protected | ...,accessories,Sunglasses,https://m.media-amazon.com/images/I/51jpd3I2jAL._AC_UL320_.jpg,https://www.amazon.in/LensKandy-Stainless-Hexagonal-Sunglasses-Protected/dp/B0BTTQZDZY/ref=sr_1_183?qid=1679211379&s=apparel&sr=1-183,,,₹785,"₹1,295"
Velocity Polarized Cat-Eye Gradient Brown INJ POL Sunglasses for Women,accessories,Sunglasses,https://m.media-amazon.com/images/I/51omGTgBWoL._AC_UL320_.jpg,https://www.amazon.in/Velocity-Polarized-Cat-Eye-Gradient-Sunglasses/dp/B09T72ZHGN/ref=sr_1_184?qid=1679211379&s=apparel&sr=1-184,5.0,1,"₹1,099","₹1,299"
hipe UV Protection Butterfly/Oversized Brown Sunglasses (Free Size),accessories,Sunglasses,https://m.media-amazon.com/images/I/51qP6PBJKkL._AC_UL320_.jpg,https://www.amazon.in/Protection-Butterfly-Oversized-Brown-Sunglasses/dp/B08Y95V5S4/ref=sr_1_185?qid=1679211379&s=apparel&sr=1-185,4.6,3,₹180,₹999
John Jacobs | Polarized & UV Protection Sunglasses For Women | Brown Tortoise Silver Grey Solid Full Rim Cat Eye JJ S13085-C3,accessories,Sunglasses,https://m.media-amazon.com/images/I/51TdGR5seBL._AC_UL320_.jpg,https://www.amazon.in/John-Jacobs-Polarized-Protection-Sunglasses/dp/B08N495T5K/ref=sr_1_186?qid=1679211379&s=apparel&sr=1-186,3.0,1,"₹2,499","₹5,000"
Younky Uv Protected Round Unisex Sunglasses - (55|Silver),accessories,Sunglasses,https://m.media-amazon.com/images/I/614cZwrowGL._AC_UL320_.jpg,https://www.amazon.in/Younky-Protected-Round-Unisex-Sunglasses/dp/B01N0OKOZK/ref=sr_1_187?qid=1679211379&s=apparel&sr=1-187,2.8,22,₹189,₹999
John Jacobs | Golden Purple Cat-Eye | UV Protected Sunglasses | For Women | Medium | Jj S13898-Pack Of 1,accessories,Sunglasses,https://m.media-amazon.com/images/I/41RwpOpB8GS._AC_UL320_.jpg,https://www.amazon.in/John-Jacobs-Sunglasses-JJ-S13898/dp/B097CB2JMF/ref=sr_1_188?qid=1679211379&s=apparel&sr=1-188,4.3,12,"₹2,375","₹5,500"
STYLISH WOMEN SUNGLASSES (Round Shape ),accessories,Sunglasses,https://m.media-amazon.com/images/I/41FtnXyLhsL._AC_UL320_.jpg,https://www.amazon.in/STYLISH-WOMEN-SUNGLASSES-Round-Shape/dp/B09N3XRVT1/ref=sr_1_189?qid=1679211379&s=apparel&sr=1-189,4.4,4,₹159,₹799
FEISEDY Polarized Women Square Sunglasses Sparkling Composite Shiny Frame B2289,accessories,Sunglasses,https://m.media-amazon.com/images/I/61x0HTu7SsL._AC_UL320_.jpg,https://www.amazon.in/FEISEDY-Polarized-Sunglasses-Sparkling-Composite/dp/B07ZMBCKBY/ref=sr_1_190?qid=1679211379&s=apparel&sr=1-190,4.5,"15,750","₹1,249","₹2,082"
Y&S UV Protected Sun Shades Sunglasses Combo for Womens and Girls in Butterfly Shape Black Brown Set of 2 with Plastic Cases,accessories,Sunglasses,https://m.media-amazon.com/images/I/71PrS2UJndL._AC_UL320_.jpg,https://www.amazon.in/Girls-Sunglasses-Combo-Black-Butterfly/dp/B07GJDZZBB/ref=sr_1_191?qid=1679211379&s=apparel&sr=1-191,3.5,14,₹299,"₹1,299"
Carlton London-Women Regular Lens Rectangular Sunglasses A30114 Grey Black,accessories,Sunglasses,https://m.media-amazon.com/images/I/61lQxa5yrIS._AC_UL320_.jpg,https://www.amazon.in/Carlton-London-Women-Rectangular-Sunglasses-Black/dp/B0967NM8M5/ref=sr_1_192?qid=1679211379&s=apparel&sr=1-192,3.0,1,₹779,"₹2,595"
rofek UV400 Protective Stylish Rimless Diamond Cutting Lens Butterfly Sunglasses for Women | Women Oversized Butterfly Sun...,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41VZKoP4ULL._AC_UL320_.jpg,https://www.amazon.in/rofek-Protective-Butterfly-Sunglasses-Oversized/dp/B0BTJ32DTP/ref=sr_1_1873?qid=1679211390&s=apparel&sr=1-1873,,,₹599,"₹1,299"
TOYGALAXY Multicolor lens Slim Sunglasses for Women Retro Driving Sunlgasses Narrow Frame UV Protection-Unisex,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/310gdCIEmaL._AC_UL320_.jpg,https://www.amazon.in/TOYGALAXY-Multicolor-Sunglasses-Sunlgasses-Protection-Unisex/dp/B0BQFVHW6Q/ref=sr_1_1874?qid=1679211390&s=apparel&sr=1-1874,,,₹249,₹599
"HAYDEN haiza Pink Retro Square Vintage Sunglasses, Goggles For Women's Fashionable- Pack of 1",accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41sgcHVHTVL._AC_UL320_.jpg,https://www.amazon.in/HAYDEN-haiza-Vintage-Sunglasses-Fashionable/dp/B0BK55SD7M/ref=sr_1_1875?qid=1679211390&s=apparel&sr=1-1875,,,₹259,"₹1,300"
opium Women Purple Square Sunglasses with UV Protected Lens - OP-10018-C05,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41B5rLcFcML._AC_UL320_.jpg,https://www.amazon.in/OPIUM-Purple-Square-Sunglasses-Protected/dp/B0B9KFTDDX/ref=sr_1_1876?qid=1679211390&s=apparel&sr=1-1876,,,,"₹3,090"
Carlton London Adults-Women Pink One Size Casual Winter Wear Metal Frame UV Protected Lens Sunglasses,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41UCTpqQ1yL._AC_UL320_.jpg,https://www.amazon.in/Carlton-London-Adults-Women-Protected-Sunglasses/dp/B0B6CNFDHV/ref=sr_1_1877?qid=1679211390&s=apparel&sr=1-1877,,,₹795,"₹1,445"
Awestuffs Narrow Cateye Sunglasses for Women Skinny Small Fashion Cat Eye Sunglasses,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41fg5EgxbvL._AC_UL320_.jpg,https://www.amazon.in/Awestuffs-Narrow-Cateye-Sunglasses-Fashion/dp/B0B56MH7LS/ref=sr_1_1878?qid=1679211390&s=apparel&sr=1-1878,,,₹299,"₹1,000"
Ted Smith UV Protection Square Sunglasses For Women stylish trending Fashion (PANTHESQU_C6) 52-17-139,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/514TusXr3PL._AC_UL320_.jpg,https://www.amazon.in/Ted-Smith-Protection-Sunglasses-PANTHESQU_C6/dp/B0B4B4Z2F2/ref=sr_1_1879?qid=1679211390&s=apparel&sr=1-1879,,,"₹1,196","₹2,990"
Floyd Full Rim Cateye Sunglasses For Men & Women |100 % UV Protected | Floyd eyewear Comes With Hard case and cleaning cloth,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41QG6AEML8L._AC_UL320_.jpg,https://www.amazon.in/Cateye-Sunglasses-Protected-eyewear-cleaning/dp/B0B1ZXWZ1X/ref=sr_1_1880?qid=1679211390&s=apparel&sr=1-1880,,,₹748,"₹2,499"
"PIRASO Retro Square UV Protection, Polarized, Mirrored Rectangular Sunglasses (Large Size)  (For Girl & Women, Black)",accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51Oq1D+H+QL._AC_UL320_.jpg,https://www.amazon.in/Protection-Polarized-Mirrored-Rectangular-Sunglasses/dp/B09ZHJQN3C/ref=sr_1_1881?qid=1679211390&s=apparel&sr=1-1881,,,₹799,"₹2,499"
IDEE Womens Full Rim 100% UV Protection (UV 400) Hexagon Sunglasses,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41vM2uVxCQL._AC_UL320_.jpg,https://www.amazon.in/IDEE-8904374643325-IDEE_Hexagon_Metal_Women_UV-Protected_Full-Rim_SUNGLASS/dp/B09YM7KKPH/ref=sr_1_1882?qid=1679211390&s=apparel&sr=1-1882,,,"₹2,345","₹3,350"
RYNOCHI Unisex Adult's UV Protected Rim-Less Cat eye Sunglasses Metal Frame (Silver Frame/Pink Lens Medium Size),accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41lAAOFvzwL._AC_UL320_.jpg,https://www.amazon.in/RYNOCHI-Unisex-Protected-Rim-Less-Sunglasses/dp/B09VZQ982T/ref=sr_1_1883?qid=1679211390&s=apparel&sr=1-1883,1.0,1,₹499,"₹1,999"
Sunshades 1 pair Soft Anti Slip Corrosion Resistant Durable Ear Hook Lock Tip Holder for Eyewear Eyeglasses Sunglasses (Pink),accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/21bqH2sA1mL._AC_UL320_.jpg,https://www.amazon.in/Sunshades-Corrosion-Resistant-Eyeglasses-Sunglasses/dp/B09VL99C7Q/ref=sr_1_1884?qid=1679211390&s=apparel&sr=1-1884,,,₹199,₹299
RYNOCHI Cat Eye Metal Small Frame Imported From Medium Full Rim UV Protection Glasses (women girls) (Yellow),accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51zn8Qxtc2L._AC_UL320_.jpg,https://www.amazon.in/RYNOCHI-Medium-Protection-Glasses-Yellow/dp/B09HN17F9L/ref=sr_1_1885?qid=1679211390&s=apparel&sr=1-1885,2.4,2,₹413,"₹1,299"
SOJOS Women Aviator Sunglasses,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61UozrhgNbL._AC_UL320_.jpg,https://www.amazon.in/SOJOS-Classic-Polarized-Sunglasses-Mirrored/dp/B09F31VXJ9/ref=sr_1_1886?qid=1679211390&s=apparel&sr=1-1886,3.6,176,"₹1,599","₹1,899"
AEROPOSTALE Womens Sunglasses Frame With TAC Polarized Leses…,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41CYS1y1I9L._AC_UL320_.jpg,https://www.amazon.in/Aeropostale-Womens-Sunglasses-Frame-Polarized/dp/B09DGPMVMF/ref=sr_1_1887?qid=1679211390&s=apparel&sr=1-1887,2.0,1,"₹1,330","₹2,599"
Fossil Non-Polarized Square Male's Sunglasses-(FOS 2112/S 807 55IR| Black color,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51I9kiHhrqL._AC_UL320_.jpg,https://www.amazon.in/Fossil-2112-Black-Grey-Size/dp/B09D3CYQQH/ref=sr_1_1888?qid=1679211390&s=apparel&sr=1-1888,4.5,3,"₹6,000","₹7,500"
BEBE Gradient Round Women Sunglasses 3050 C1 S | 51 | Green Colour Lens,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61IDiz3PQ2L._AC_UL320_.jpg,https://www.amazon.in/Bebe-Gradient-Round-Women-Sunglasses/dp/B099CTS4GX/ref=sr_1_1889?qid=1679211390&s=apparel&sr=1-1889,,,"₹1,259","₹3,490"
BEBE Gradient Cat Eye Women Sunglasses 3046 C2 S | 54 | Green Colour Lens,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61AZcazJ5uL._AC_UL320_.jpg,https://www.amazon.in/Bebe-Gradient-Cat-Women-Sunglasses/dp/B099CG22J3/ref=sr_1_1890?qid=1679211390&s=apparel&sr=1-1890,3.3,3,"₹2,793","₹3,990"
BEBE Gradient Cat Eye Women Sunglasses 3038 C3 S | 57 | Brown Colour Lens,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61D6Vy2u3BL._AC_UL320_.jpg,https://www.amazon.in/Bebe-Gradient-Cat-Women-Sunglasses/dp/B099CF6Y4G/ref=sr_1_1891?qid=1679211390&s=apparel&sr=1-1891,,,"₹1,439","₹3,990"
BEBE Women's Grey Sunglasses-Free Size 3042 C3 S,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51UG67dQA+L._AC_UL320_.jpg,https://www.amazon.in/Bebe-Womens-Sunglasses-Free-3042-C3/dp/B099C9GGWZ/ref=sr_1_1892?qid=1679211390&s=apparel&sr=1-1892,,,"₹1,619","₹4,490"
SCOTT UV protected Round Women Sunglasses 2408 C1 Rachel S | 54 | Grey Colour Lens,accessories,Sunglasses,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61q+o3JzzZL._AC_UL320_.jpg,https://www.amazon.in/SCOTT-protected-Round-Women-Sunglasses/dp/B099989D91/ref=sr_1_1893?qid=1679211390&s=apparel&sr=1-1893,,,,"₹2,490"
