name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Wellbeing Nutrition Daily Fiber | Natural Prebiotic Digestive Fiber from Nuts, Seeds & Legumes | Relieves Bloating, Gas Co...",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/71lDu4lOthL._AC_UL320_.jpg,https://www.amazon.in/Wellbeing-Nutrition-Prebiotic-Constipation-Cholesterol/dp/B0BCQNRPM9/ref=sr_1_791?qid=1679216004&s=hpc&sr=1-791,4.2,51,₹899,₹999
"MuscleBlaze MuscleHerb, Ashwagandha, Shatavari and Safed Musli, For Muscle Gain & Performance, Ayurveda For Performance, A...",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/61L00XM9TqL._AC_UL320_.jpg,https://www.amazon.in/Muscleblaze-Performance-MuscleHerb-Ashwagandha-Shatavari/dp/B08KZZ1772/ref=sr_1_792?qid=1679216004&s=hpc&sr=1-792,3.9,"1,443",₹499,₹599
Herbalife Nutrition Personalised Protein Powder (400 g),beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/61HF+VYYoPL._AC_UL320_.jpg,https://www.amazon.in/Herbalife-Personalized-Protein-Powder-400g/dp/B0757R7QQM/ref=sr_1_1033_mod_primary_new?qid=1679216008&s=hpc&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1033,3.9,267,"₹1,520","₹2,594"
Carbamide Forte Fat Burner for Men & Women | Weight Loss Support - 60 Veg Tablets,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/71wseX5volL._AC_UL320_.jpg,https://www.amazon.in/Carbamide-Forte-Supplement-Garcinia-Ingredients/dp/B07MK352F9/ref=sr_1_1034?qid=1679216008&s=hpc&sr=1-1034,3.8,366,₹499,₹675
Rheuma Gold Majoon 200gm (Pack of 4),beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/81dVMJhYZ7L._AC_UL320_.jpg,https://www.amazon.in/Rheuma-Gold-Majoon-200gm-Pack/dp/B0BLZR6RT9/ref=sr_1_1035?qid=1679216008&s=hpc&sr=1-1035,4.6,7,₹630,"₹1,280"
Dr. Biswas Good Health Ayurvedic (Pack of 12) (600 Capsules) by AM Sales,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/81BPnaMbn0L._AC_UL320_.jpg,https://www.amazon.in/Dr-Biswas-Health-Ayurvedic-Capsules/dp/B08V72J1VC/ref=sr_1_1036_mod_primary_new?qid=1679216008&s=hpc&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1036,4.3,76,₹789,"₹2,784"
"Bigmuscles Nutrition Real Mass Gainer Powder [Chocolate], Lean Whey Protein Muscle Mass Gainer, Complex Carbohydrates, 100...",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/61kLLuClMXL._AC_UL320_.jpg,https://www.amazon.in/Bigmuscles-Nutrition-Chocolate-Carbohydrates-Calories/dp/B0853FF17C/ref=sr_1_1037?qid=1679216008&s=hpc&sr=1-1037,3.7,815,₹525,₹949
"Kapiva Pure Tulsi Ark Drops - Natural taste, color, and smell - 5 types of pure Tulsi, Natural Immunity Booster - 30 Ml | ...",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/61cdRzoWUNL._AC_UL320_.jpg,https://www.amazon.in/Kapiva-Pure-Tulsi-Ark-Drops/dp/B08CDLPCBY/ref=sr_1_1038?qid=1679216008&s=hpc&sr=1-1038,4.3,718,₹260,₹320
Herbalife Formula 1 Nutritional Shake Mix - 500 g (Dutch Chocolate Flavour),beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/41ybNTFMc-S._AC_UL320_.jpg,https://www.amazon.in/Herbalife-Shake-Mix-500-Chocolate/dp/B00HNPRJP4/ref=sr_1_1039?qid=1679216008&s=hpc&sr=1-1039,4.1,"1,711","₹1,310","₹2,276"
"JAIN Madhumardan Powder, Diabetes Care, Natural, Ayurvedic Product, No Heavy Metals (Bhasmas)/Preservative, 300 g",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/61FtUhxIOZL._AC_UL320_.jpg,https://www.amazon.in/Jain-Madhumardan-300g/dp/B012D7W3O8/ref=sr_1_1040?qid=1679216008&s=hpc&sr=1-1040,4.2,"1,009",₹246,₹360
Vidyapith Ayurved Sugar Churna Special Powder - 100GM,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/51OwpAPlQuL._AC_UL320_.jpg,https://www.amazon.in/Vidyapith-Ayurved-Churna-Special-Powder/dp/B0BSB3DHZ7/ref=sr_1_1041?qid=1679216008&s=hpc&sr=1-1041,4.0,1,"₹1,440","₹2,620"
Nutrela Vitamin B12 Biofermented Plant Based Supplement for Men & Women with Moringa and Aloevera Extract - 30 Veg Capsules,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/71a5mcrRMzL._AC_UL320_.jpg,https://www.amazon.in/Nutrela-Vitamin-Biofermented-Supplement-Aloevera/dp/B09F9HMHMD/ref=sr_1_1042?qid=1679216008&s=hpc&sr=1-1042,4.0,188,₹139,₹150
"MYHERB Plant Protein Powder | Pea And Brown Rice Protein Powder | Vegan High Protein Powder | 27 gm Protein,21 Vital,6 gm ...",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/71IqkOtpOCL._AC_UL320_.jpg,https://www.amazon.in/MYHERB-Plant-Protein-Chocolate-Flavour/dp/B0BMWP6TNQ/ref=sr_1_1043?qid=1679216008&s=hpc&sr=1-1043,4.7,277,₹616,"₹1,649"
MELTVIT Chewable Vitamin D3 10000 IU - Cholecalciferol Vitamin D Supplement for Women & Men | Orange Flavour - 60 Tablets,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/51qQtNwn9bL._AC_UL320_.jpg,https://www.amazon.in/MELTVIT-Chewable-Vitamin-10000-Cholecalciferol/dp/B09ND55VY6/ref=sr_1_1044?qid=1679216008&s=hpc&sr=1-1044,4.0,204,₹345,₹650
ALPHA AYURVEDA Sakhi Tone - Ayurvedic weight gainer for women with natural ingredients to improve physique by boosting Mus...,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/51a3988bfzS._AC_UL320_.jpg,https://www.amazon.in/ALPHA-AYURVEDA-SAKHI-TONE-500/dp/B08ZLD495T/ref=sr_1_1045?qid=1679216008&s=hpc&sr=1-1045,4.2,324,₹694,₹720
Krishna's Pure and Natural Jamun Seed Powder Syzygium Cumini Powder - 100 gram,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/71oWAV2FILL._AC_UL320_.jpg,https://www.amazon.in/Krishnas-Herbal-Ayurveda-Natural-Syzygium/dp/B084TBB64G/ref=sr_1_1046?qid=1679216008&s=hpc&sr=1-1046,3.8,16,,₹70
"Himalayan Organics Melatonin 10Mg + Tagar 250Mg Supplement With Vitamin B6 And Calcium | Non Habit Forming, Restful Sleep,...",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/613UDiqaRsL._AC_UL320_.jpg,https://www.amazon.in/Himalayan-Organics-Melatonin-Formula-Tablets/dp/B08BSP4V1G/ref=sr_1_1047?qid=1679216008&s=hpc&sr=1-1047,3.8,313,₹569,₹899
"Himalayan Organics Ginkgo Biloba 500mg With Brahmi for Better Concentration, Memory & learning | Helps Anxiety & Stress | ...",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/61487KdGfjS._AC_UL320_.jpg,https://www.amazon.in/Himalayan-Organics-Ginkgo-Healthy-Functions/dp/B07TGJ8W25/ref=sr_1_1048?qid=1679216008&s=hpc&sr=1-1048,3.9,304,₹649,₹999
Dexolac Follow Up Infant Formula Milk Powder for Babies - Stage 3 (12 to 18 months) - with 36 Vital Nutrients - 400gms - B...,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/71BTVP7wfxL._AC_UL320_.jpg,https://www.amazon.in/Nutricia-Dexolac-Stage-After-months/dp/B07CNNRZ51/ref=sr_1_1049?qid=1679216008&s=hpc&sr=1-1049,4.4,287,,₹410
Baidyanath Panchasakar Churna - 200 g,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/71mevosQYRL._AC_UL320_.jpg,https://www.amazon.in/Baidyanath-Panchasakar-Churna-200-g/dp/B01MDUY4RD/ref=sr_1_1050?qid=1679216008&s=hpc&sr=1-1050,4.3,438,₹165.60,₹207
"Boldfit Apple Cider Vinegar Tablet with Mother Vinegar ACV Effervescent Tablets for Immunity, Digestion, ACV Tablets With ...",beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/717Pai2yIHL._AC_UL320_.jpg,https://www.amazon.in/Boldfit-Effervescent-Digestion-Watermelon-Tablet-15/dp/B0B2W47THP/ref=sr_1_1051?qid=1679216008&s=hpc&sr=1-1051,4.1,"1,022",₹279,₹499
Herb Essential Pure Arjuna (Terminalia Arjuna) Powder 100g,beauty & health,Diet & Nutrition,https://m.media-amazon.com/images/I/71wHY0QXMIL._AC_UL320_.jpg,https://www.amazon.in/Herb-Essential-Pure-Arjuna-Powder/dp/B075T53J17/ref=sr_1_1052?qid=1679216008&s=hpc&sr=1-1052,4.0,690,₹141,₹150
