name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
JaisBoy Messenger Bags Genuine PU Leather Bag - Cross Body Shoulder Side Bag for Mens/Womens/Girls (Black),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/51QLBh5MCdL._AC_UL320_.jpg,https://www.amazon.in/JaisBoy-Messenger-Bags-Genuine-Leather/dp/B071V5GJQ7/ref=sr_1_258?qid=1679212573&s=apparel&sr=1-258,3.5,51,₹498,"₹1,499"
Diana Korr Women's Handbag (Pink) (DK12HPIN00),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/51U16m4xTvL._AC_UL320_.jpg,https://www.amazon.in/Diana-Korr-Womens-Handbag-Pink/dp/B01084PD3Q/ref=sr_1_259?qid=1679212573&s=apparel&sr=1-259,3.4,24,"₹1,499","₹3,599"
Yelloe Women's Messenger Bag,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/41n6cFzjXtL._AC_UL320_.jpg,https://www.amazon.in/Yelloe-Synthetic-Messenger-Bag-Men/dp/B071JTQYVV/ref=sr_1_260?qid=1679212573&s=apparel&sr=1-260,4.0,65,₹892,"₹1,990"
CLASSIC FASHION Women's Handbag (cfs0177_Multicolored),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/61P5JsqQL9L._AC_UL320_.jpg,https://www.amazon.in/CLASSIC-FASHION-Shoulder-Multicolour-cfs0177/dp/B01MU4P92N/ref=sr_1_261?qid=1679212573&s=apparel&sr=1-261,3.6,36,₹864,"₹2,999"
Diana Korr Women's Wallet (Pink) (DKW12LPNK),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/A1TgaArR5kL._AC_UL320_.jpg,https://www.amazon.in/Diana-Korr-Womens-Wallet-Pink/dp/B015MY5YFY/ref=sr_1_262?qid=1679212573&s=apparel&sr=1-262,3.7,41,,"₹1,799"
Diana Korr Women's Handbag (Tan) (DK10HNUD00),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/91mDwo6JeoL._AC_UL320_.jpg,https://www.amazon.in/Diana-Korr-Womens-Handbag-Tan/dp/B01084OJNQ/ref=sr_1_263?qid=1679212573&s=apparel&sr=1-263,3.4,52,"₹2,051","₹3,999"
Mango star Women's PU Sling Bag and Clutch Combo(Maroon),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/81XFfDbHA7L._AC_UL320_.jpg,https://www.amazon.in/Mango-star-Womens-Clutch-Maroon/dp/B07DDKGFV2/ref=sr_1_264?qid=1679212573&s=apparel&sr=1-264,3.5,40,₹468,"₹1,199"
Mango Star Stylish And Trendy Shoulders Hand Beg With Combo PU Leather Material For Women's (Green),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/61BqpNxC8hL._AC_UL320_.jpg,https://www.amazon.in/mango-star-Stylish-Clutch-Womens/dp/B079D2MJ71/ref=sr_1_265?qid=1679212573&s=apparel&sr=1-265,3.2,32,₹548,"₹1,499"
WildHorn Detachable Credit Card Holder Men's Leather Wallet Blue,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/81ZUvtupX+L._AC_UL320_.jpg,https://www.amazon.in/WildHorn-Genuine-Leather-Wallet-WH271/dp/B00OXU1XIQ/ref=sr_1_266?qid=1679212573&s=apparel&sr=1-266,4.0,47,₹540,"₹1,499"
Vivinkaa Ethnic Printed Blu Flower Tote Bag With Zip for Women,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/71vS8f1i3ML._AC_UL320_.jpg,https://www.amazon.in/Vivinkaa-Womens-Ethnic-Printed-ETHNTOTEBLUFLWR/dp/B077WWL8XM/ref=sr_1_267?qid=1679212573&s=apparel&sr=1-267,3.5,18,₹799,"₹1,899"
pranjals house Leather Unisex Sling & Cross-Body Bag Brown Size 11 Inch,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/61+gOox6U2L._AC_UL320_.jpg,https://www.amazon.in/pranjals-house-Leather-Cross-Body-Unisex/dp/B07117TD5S/ref=sr_1_268?qid=1679212573&s=apparel&sr=1-268,3.9,47,"₹1,297","₹2,999"
Hidesign Women's Wallet (Blue),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/91foWL4swkL._AC_UL320_.jpg,https://www.amazon.in/Hidesign-leather-Womens-ANGARA-W1/dp/B07DHPY54B/ref=sr_1_269?qid=1679212573&s=apparel&sr=1-269,4.2,7,"₹1,798","₹3,395"
Tooba Women's Clutch (Beige),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/91TeI3Don-L._AC_UL320_.jpg,https://www.amazon.in/Tooba-Womens-Handicraft-Embroidered-Clutch/dp/B07GFHW1WN/ref=sr_1_270?qid=1679212573&s=apparel&sr=1-270,3.4,28,₹899,"₹2,999"
"RITUPAL COLLECTION - Identify Your Look, Define Your Style Women shoulder handbag (brown tote)",stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/71Yq-lrO8ML._AC_UL320_.jpg,https://www.amazon.in/RITUPAL-COLLECTION-Identify-Shoulder-Handbag/dp/B0768KQKQC/ref=sr_1_271?qid=1679212573&s=apparel&sr=1-271,3.7,12,₹399,₹999
Stella Ricci Women's Shoulder Bag (Blue) (SR107HBLU),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/91UAc7p41JL._AC_UL320_.jpg,https://www.amazon.in/Stella-Ricci-Womens-Shoulder-Blue/dp/B01AAFC1ZG/ref=sr_1_272?qid=1679212573&s=apparel&sr=1-272,3.7,20,"₹1,187","₹3,580"
Hidesign Women Wallet (Tan),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/91u7ngfyl4L._AC_UL320_.jpg,https://www.amazon.in/Hidesign-leather-Womens-MACKENZIEW-W1/dp/B07DJ62S6M/ref=sr_1_273?qid=1679212573&s=apparel&sr=1-273,4.4,7,"₹1,549","₹3,395"
Lavie HYPATIA LG EW TOTE,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/61Gdf4AjjzL._AC_UL320_.jpg,https://www.amazon.in/Lavie-Hypatia-Womens-Handbag-Blue/dp/B07CTTQFJ7/ref=sr_1_274?qid=1679212573&s=apparel&sr=1-274,4.5,12,"₹1,265","₹4,090"
CREATURE Casual Tri-fold Clutch For Women/Girls with multiple card slots/money pockets(Color-Orange||CL-06),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/81EgwtLiFtL._AC_UL320_.jpg,https://www.amazon.in/Creature-Tri-fold-multiple-Color-Orange-CL-06/dp/B078M84QGG/ref=sr_1_275?qid=1679212573&s=apparel&sr=1-275,2.8,13,₹519,"₹2,499"
Caprese Women's Wallet (Muted Mauve),stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/71KuhMG8jbL._AC_UL320_.jpg,https://www.amazon.in/Caprese-Womens-Wallet-Muted-Mauve/dp/B075T4S9MH/ref=sr_1_276?qid=1679212573&s=apparel&sr=1-276,3.8,14,"₹1,170","₹1,199"
Giordano Women's Wallet,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/51x6EZW60ZL._AC_UL320_.jpg,https://www.amazon.in/Giordano-WX1601005RD-Womens-Wallet-RED/dp/B07G9GLM5C/ref=sr_1_277?qid=1679212573&s=apparel&sr=1-277,3.9,11,"₹1,616","₹2,500"
Caprese Womens Zip Closure Tote Handbag,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/91eMGXsjsqL._AC_UL320_.jpg,https://www.amazon.in/Caprese-Womens-Tote-Bag-Ochre/dp/B072N8KNQQ/ref=sr_1_278?qid=1679212573&s=apparel&sr=1-278,3.7,141,"₹1,699","₹4,299"
"new balance Women's 005V1 Sneaker, Grey, Size 6.0",stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/71XuEwrF+lL._AC_UL320_.jpg,https://www.amazon.in/new-balance-Womens-005V1-Sneaker/dp/B075R7286N/ref=sr_1_279?qid=1679212573&s=apparel&sr=1-279,5.0,1,,"₹10,780.92"
new balance Women's Q118 FTWR 6 M US Grey,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/71ycD8elvdL._AC_UL320_.jpg,https://www.amazon.in/new-balance-Womens-Q118-FTWR/dp/B06XX943J5/ref=sr_1_280?qid=1679212573&s=apparel&sr=1-280,5.0,1,,"₹10,789.92"
New Balance Women&#39;s Wrl247ss,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/71ycD8elvdL._AC_UL320_.jpg,https://www.amazon.in/new-balance-WRL247SY-Balance-Wrl247ss/dp/B06XX8Q9S9/ref=sr_1_281?qid=1679212573&s=apparel&sr=1-281,5.0,1,,"₹9,891.81"
new balance Women's Q118 FTWR 7 M US Grey,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/71ycD8elvdL._AC_UL320_.jpg,https://www.amazon.in/new-balance-Womens-Q118-FTWR/dp/B06XWYBWDP/ref=sr_1_282?qid=1679212573&s=apparel&sr=1-282,5.0,2,,"₹13,491.45"
Balance Boys' 247,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/91fflpAVk+L._AC_UL320_.jpg,https://www.amazon.in/Balance-Boys-Pink-White-White-Black/dp/B06XJXQQCS/ref=sr_1_283?qid=1679212573&s=apparel&sr=1-283,,,,"₹10,780.92"
UNDER ARMOUR Men's Ua Veloce Mid Suede Hi Top Trainers 1296614 Sneakers Shoes Black Black Black 001,stores,Fashion Sales & Deals,https://m.media-amazon.com/images/I/81CrYxQR7cL._AC_UL320_.jpg,https://www.amazon.in/Under-Armour-Trainers-1296614-Sneakers/dp/B01M3P481L/ref=sr_1_284?qid=1679212573&s=apparel&sr=1-284,3.0,1,,"₹21,054.29"
