name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
DOCOSS 5 Modes Rechargeable Ultra Bright Cree Led Torch Light Water Resistant High Power With Adjustable Focus & Rechargin...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/71r0K83WHPL._AC_UL320_.jpg,https://www.amazon.in/DOCOSS-Waterproof-Bright-Torches-Black/dp/B079P5RHCB/ref=sr_1_203?qid=1679213946&s=kitchen&sr=1-203,3.9,"3,680",₹689,"₹1,495"
"D'Mak Surface Mounted LED Light for Ceiling, 22-Watt Panel Light with IP50 Dust Proof/ Fancy Round Lights Need No False Ce...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/41dJ5xiWqPL._AC_UL320_.jpg,https://www.amazon.in/DMakTM-Surface-Lights-Ceiling-Required/dp/B07L1PW86V/ref=sr_1_204?qid=1679213946&s=kitchen&sr=1-204,3.9,616,₹499,₹720
PHILIPS 4-Watt B22 Base LED Bulb (Warm White/Golden Yellow (Pack of 1),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/513IbgJXeFL._AC_UL320_.jpg,https://www.amazon.in/Philips-4-Watt-white-Golden-Yellow/dp/B00HHQAQBI/ref=sr_1_205?qid=1679213946&s=kitchen&sr=1-205,4.4,"2,006",₹107,₹135
"Desidiya® Desk Lamp Eye Protection LED Lamp Flexible Bedside Table Desk Lamp LED Reading Desk Light, (Pack of 1 - White)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/61+ho0MC0OS._AC_UL320_.jpg,https://www.amazon.in/Desidiya%C2%AE-Protection-Flexible-Bedside-Reading/dp/B0BQ2D2WWL/ref=sr_1_206?qid=1679213946&s=kitchen&sr=1-206,3.7,34,₹249,₹999
"PHILIPS Ace Saver Base E27 9-Watt LED Bulb (Pack of 3, Golden Yellow)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/51WXH25UwuL._AC_UL320_.jpg,https://www.amazon.in/Philips-Ace-Saver-9-Watt-Golden/dp/B0191QZEGS/ref=sr_1_207?qid=1679213946&s=kitchen&sr=1-207,4.3,229,₹320,₹465
"Gesto Star String Lights 10 Feet,16 LED Star Fairy Lights Waterproof Indoor Outdoor for for Home Decoration,Christmas,Diwa...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/41SLEQ6MmtL._AC_UL320_.jpg,https://www.amazon.in/Gesto-Waterproof-Outdoor-Decoration-Christmas/dp/B0B1DZCFFZ/ref=sr_1_208?qid=1679213946&s=kitchen&sr=1-208,3.8,256,₹270,"₹1,999"
Lexton 20 Piece Photo Clips String Light Battery Powered (Battery Not Included) for Home Decoration (Warm White),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/51emgfV2MfL._AC_UL320_.jpg,https://www.amazon.in/Lexton-Included-Christmas-Festival-Decoration/dp/B08232C329/ref=sr_1_209?qid=1679213946&s=kitchen&sr=1-209,4.0,"1,539",₹244.99,₹499
Philips Cyra Emergency LED Lantern (Grey) | 360 Degree Light and Dimmability Brightness Control Feature | 2200 mAH Battery...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/51sTJ6HO-bL._AC_UL320_.jpg,https://www.amazon.in/Philips-Emergency-Lantern-Dimmability-Brightness/dp/B09JZ2KB7L/ref=sr_1_210?qid=1679213946&s=kitchen&sr=1-210,3.8,99,₹999,"₹2,099"
GM 3029-1 0.5-Watt Plug-in LED Night Lamp,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/61t4xTzvJgL._AC_UL320_.jpg,https://www.amazon.in/GM-Modular-0-5-Watt-Night-Lamp/dp/B00IP6C7IO/ref=sr_1_211?qid=1679213946&s=kitchen&sr=1-211,4.2,"2,747",,₹115
wipro Polycarbonate Garnet Base E27 9-Watt Led Bulb (Warm White),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/716pTs2+RWL._AC_UL320_.jpg,https://www.amazon.in/Wipro-Garnet-Base-9-Watt-White/dp/B01K9V3ETS/ref=sr_1_212?qid=1679213946&s=kitchen&sr=1-212,4.2,30,₹98,₹240
House of Quirk Plastic Night Light Lamps for Bedroom 360 Degree Rotating Star Projector Lights Color Changing LED for Kids...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/61t-tKoVhQL._AC_UL320_.jpg,https://www.amazon.in/House-Quirk-Romantic-Rotating-Projector/dp/B07WWM5W96/ref=sr_1_213?qid=1679213946&s=kitchen&sr=1-213,3.7,"1,404",₹599,₹999
"PHILIPS Base B22 Inverter Bulb 9 and12 Watt Combo Rechargeable Emergency LED Bulb (Cool Daylight) - White, Pack of 2",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/51DPqeMOhxL._AC_UL320_.jpg,https://www.amazon.in/Philips-Inverter-Rechargeable-Emergency-Daylight/dp/B0866B3JBP/ref=sr_1_214?qid=1679213946&s=kitchen&sr=1-214,4.0,176,₹872,"₹1,198"
wipro Garnet Base B22 9-Watt LED Bulb (Cool Day Light) - Pack of 10,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/71Hx91SDOSL._AC_UL320_.jpg,https://www.amazon.in/Wipro-Garnet-Base-9-Watt-Light/dp/B01K9V15LM/ref=sr_1_215?qid=1679213946&s=kitchen&sr=1-215,3.9,20,₹713,"₹2,400"
"Pick Ur Needs® Study Lamp/Table Lamp Rechargeable LED Desk Lamp, Touch Control Table Lamp, Eye-Caring Smart Lamp with USB ...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/I/314FeVk0mEL._AC_UL320_.jpg,https://www.amazon.in/Pick-Ur-Rechargeable-Children-Protection/dp/B08L4335ZX/ref=sr_1_216?qid=1679213946&s=kitchen&sr=1-216,4.1,"4,870",₹699,"₹1,495"
THEODORE 3D 7 Color Changeable 3D Moon Lamp with Stand for Bedroom Lights for Adults and Kids Home Room Beautiful Indoor L...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71cdgJjrRdL._AC_UL320_.jpg,https://www.amazon.in/THEODORE-Plastic-Moon-Lamp-Multicolour/dp/B08RXHRW5W/ref=sr_1_313?qid=1679213949&s=kitchen&sr=1-313,4.2,550,₹626,₹999
PHILIPS 2.7 Watts b22d LED Golden Yellow Bulb (Ace Saver) - Pack of 2,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51JzrzgrYzL._AC_UL320_.jpg,https://www.amazon.in/Philips-Base-2-7-Watt-Bulb-White/dp/B00YPBO3DA/ref=sr_1_314?qid=1679213949&s=kitchen&sr=1-314,4.4,"1,125",₹226,₹260
"wipro 9W B22D Led White Bulb, Pack Of 4 (Tejas)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71FzqG9fibL._AC_UL320_.jpg,https://www.amazon.in/Wipro-Tejas-Base-9-Watt-Light/dp/B01M9DIKJC/ref=sr_1_315?qid=1679213949&s=kitchen&sr=1-315,4.0,"3,560",₹312.61,₹700
ZOCI VOCI Personalized Gift - Nostalgia - Rotating Photo Lamp …,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/813tW8AmrnL._AC_UL320_.jpg,https://www.amazon.in/ZOCI-VOCI-Ready-Nostalgia-Rotating/dp/B085CCCG4Z/ref=sr_1_316?qid=1679213949&s=kitchen&sr=1-316,4.4,"1,000",₹999,"₹1,499"
"PHILIPS 20 W Standard B22D Led Bulb (Yellow, Pack Of 2)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41is1Mc7ZGL._AC_UL320_.jpg,https://www.amazon.in/Philips-Standard-Bulb-Yellow-Pack/dp/B092MM4P7V/ref=sr_1_317?qid=1679213949&s=kitchen&sr=1-317,4.5,58,₹549,₹830
"CINEFX 50W Laser Hi-Power Waterproof LED Rechargeable Head Lamp with 2000mAh Battery, Headlamp Torch Rechargeable Long Ran...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51WosRdCueL._AC_UL320_.jpg,https://www.amazon.in/Headlamp-Hi-Power-Waterproof-Rechargeable-Emergency/dp/B09Q8F4CC2/ref=sr_1_318?qid=1679213949&s=kitchen&sr=1-318,3.6,201,₹399,"₹1,599"
"Philips 9-Watts B22 LED Cool Day White LED Bulb, Pack of 1, (Ace Saver)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51RBC9wb7wL._AC_UL320_.jpg,https://www.amazon.in/Philips-Base-9-Watt-Bulb-Light/dp/B00HHQASW0/ref=sr_1_319?qid=1679213949&s=kitchen&sr=1-319,4.2,537,₹101,₹155
SaleOn on Rechargeable Led Touch Desk Lamp With Touch Control Light Touch On/Off Switch Desk Lamp Children Eye Protection ...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61vWTAfb9cL._AC_UL320_.jpg,https://www.amazon.in/Flexible-Rechargeable-Reading-Bedroom-Protection/dp/B0825623MN/ref=sr_1_320?qid=1679213949&s=kitchen&sr=1-320,4.0,"2,114",₹369.55,₹899
"wipro Emerald Plus Rechargeable Emergency Light (Pack of 1, Red, Cl0008, Polycarbonate)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81i0S6NAFML._AC_UL320_.jpg,https://www.amazon.in/wipro-Emerald-Rechargeable-Emergency-Light/dp/B08D717Z6J/ref=sr_1_321?qid=1679213949&s=kitchen&sr=1-321,4.1,"3,508",₹849,"₹1,490"
"Amazon Brand - Solimo 2M 20 LEDs Bottle Cork String Light for Decoration - Warm White, Pack of 2",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91Iv8b2HftL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Bottle-Decoration/dp/B0BDBQRZPQ/ref=sr_1_322?qid=1679213949&s=kitchen&sr=1-322,3.4,64,₹109,₹299
"WAVE SHOP Plastic Touch Lamp Night Light, Multicolour, Pack of 2",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31uVRRcfKJL._AC_UL320_.jpg,https://www.amazon.in/Battery-Powered-Round-White-Stick/dp/B06XGDTQ1R/ref=sr_1_323?qid=1679213949&s=kitchen&sr=1-323,2.9,466,₹144,₹500
"House of Quirk Cloud Night Light Led Marquee Sign-Baby Light-Battery Operated Nursery Lamp, Decorative Light (Moon White)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61u6NHbPbsL._AC_UL320_.jpg,https://www.amazon.in/House-Quirk-Plastic-Battery-Operated/dp/B08P5HXPL2/ref=sr_1_324?qid=1679213949&s=kitchen&sr=1-324,4.1,344,₹369,₹499
"DASCOVEN E27 Bulb Holder Screw Type, Black, Lamp Shade Holder with Rings (Pack of 2),Standard(DE02)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31DlD3mKtiL._AC_UL320_.jpg,https://www.amazon.in/DASCOVEN-Holder-Screw-Black-Shade/dp/B09D8NJKXB/ref=sr_1_325?qid=1679213949&s=kitchen&sr=1-325,4.2,97,₹135,₹299
JINPINGHP Celling Wall Lamp (Multicolor),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/6153KrX-whL._AC_UL320_.jpg,https://www.amazon.in/TRADERS-Decorative-Stylish-Fitting-Fixture/dp/B0826P32H8/ref=sr_1_326?qid=1679213949&s=kitchen&sr=1-326,3.4,96,₹330,"₹1,096"
"ESN 999 Metal Table Lamp, Black, Pack of 1",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41dzgAlYOvL._AC_UL320_.jpg,https://www.amazon.in/ESN-999-Flexible-Electric-Attached/dp/B07PDQMZ7G/ref=sr_1_327?qid=1679213949&s=kitchen&sr=1-327,4.0,"3,844",₹349,₹899
Decorcrafts Usb Rechargeable Operated Led Motion Sensor Wireless Wall Night Cold Light (White) Stick Lamp Night Light For ...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41nx3-tcECL._AC_UL320_.jpg,https://www.amazon.in/Decorcrafts-Battery-Powered-Round-White/dp/B07B9KYWTJ/ref=sr_1_328?qid=1679213949&s=kitchen&sr=1-328,3.4,827,₹180,₹499
"ROMINO Romantic Star Master Rotating 360 Degree Moon Night Light Lamp Projector with Colors and USB Cable, Lamp for Kids R...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61vtVXlXhqL._AC_UL320_.jpg,https://www.amazon.in/ROMINO-Romantic-Master-Rotating-Projector/dp/B0BMXRST32/ref=sr_1_329?qid=1679213949&s=kitchen&sr=1-329,4.1,92,₹499,₹999
"PHILIPS T Beamer 20w Rechargeable Emergency Inverter LED Light Bulb, Cool Day White, Pack of 1, B22",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51CXQ3i6c2L._AC_UL320_.jpg,https://www.amazon.in/PHILIPS-Beamer-Rechargeable-Emergency-Inverter/dp/B0BD8S4T5R/ref=sr_1_330_mod_primary_new?qid=1679213949&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-330,3.9,179,₹896,₹999
"wipro Garnet Base B22 14-Watt LED Bulb (Pack of 3, Cool Day Light)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61G7KlwvTRL._AC_UL320_.jpg,https://www.amazon.in/Wipro-Garnet-Base-14-Watt-Light/dp/B01K9V1CGA/ref=sr_1_331?qid=1679213949&s=kitchen&sr=1-331,4.0,22,₹403,₹960
"WEIRD WOLF LED Study/Table/Desk Lamp with 3 Colour Mode, Double Lithium Battery, 1 Year Warranty",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/817oJFnwQbL._AC_UL320_.jpg,https://www.amazon.in/WEIRD-WOLF-Lithium-Battery-Warranty/dp/B0B9YP8KRZ/ref=sr_1_332?qid=1679213949&s=kitchen&sr=1-332,4.2,237,₹888,"₹1,999"
"Onefire Sunset Lamp Projection, 4 in 1 Color Changing Sunset/Sun Light/Sunset Red/Rainbow, Night Light for Photography/Roo...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61213yBXhwL._AC_UL320_.jpg,https://www.amazon.in/Onefire-Projection-Changing-Photography-Pictures/dp/B0BD78FXD9/ref=sr_1_333?qid=1679213949&s=kitchen&sr=1-333,3.5,40,₹399,₹799
Eveready DL-64 Jeevan Sathi LED Torch with Free 2D Batteries (Silver),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WTEJn3YUL._AC_UL320_.jpg,https://www.amazon.in/Eveready-DL-64-Jeevan-Sathi-Batteries/dp/B00UEUZNBW/ref=sr_1_334?qid=1679213949&s=kitchen&sr=1-334,3.9,180,₹279,₹315
DOCOSS 3 in 1 Rechrgeable Torch Light + Table Lamp + Camping Lantern Emergency Lights Water Resistant Rechargable Led Torc...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41VmGjyOJ1S._AC_UL320_.jpg,https://www.amazon.in/DOCOSS-Rechrgeable-Torch-Light-Table/dp/B09GBZR8MP/ref=sr_1_335?qid=1679213949&s=kitchen&sr=1-335,4.2,711,₹995,"₹1,995"
Groeien 15W Rectangular LED Mirror Bathroom Picture Wall Light(White) (1),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41mCcM046SL._AC_UL320_.jpg,https://www.amazon.in/Groeien-Bathroom-Picture-Wall-Light/dp/B0BG4TYC2K/ref=sr_1_336?qid=1679213949&s=kitchen&sr=1-336,3.8,36,₹875,"₹2,999"
Inventaa EXLA 12W Outdoor Wall Lights | Outdoor Lights Waterproof - Bulkhead Light with 2 Years Replaceable Warranty - Wal...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61P56hkL2SL._AC_UL320_.jpg,https://www.amazon.in/Inventaa-EXLA-Outdoor-Lights-Waterproof/dp/B0BSNJRDL8/ref=sr_1_433?qid=1679213952&s=kitchen&sr=1-433,4.1,17,₹298,₹388
Kuber Industries Dark Green Sun Shade Sail Square Canopy - Permeable UV Block Fabric Durable Outdoor-10 x 4 ft. (Green) (...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71vM3-whZGL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Green-Square-Canopy/dp/B08WJ9YFLW/ref=sr_1_434?qid=1679213952&s=kitchen&sr=1-434,3.8,227,₹277,₹349
"Desidiya Golden Yellow Hanging Ceiling Pendant Light, for Bedroom, Living Room, Over The Dining Table, Hotels, Malls (Caps...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Qxr5VYC9S._AC_UL320_.jpg,https://www.amazon.in/Desidiya-Hanging-Ceiling-Pendant-Included/dp/B0BTBSYZR4/ref=sr_1_435?qid=1679213952&s=kitchen&sr=1-435,3.5,3,₹799,"₹2,999"
"anchor by panasonic 240V Plastic 6A Modular Batten Lamp Holder (White, 39946)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51fd4Nvxc2L._AC_UL320_.jpg,https://www.amazon.in/Anchor-Panasonic-Modular-Batten-Holder/dp/B07QX7NFC9/ref=sr_1_436?qid=1679213952&s=kitchen&sr=1-436,4.3,82,₹101,₹107
"PHILIPS 12W B22d LED Golden Yellow Bulb, Pack of 2",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61lFAYpfgRL._AC_UL320_.jpg,https://www.amazon.in/Philips-Base-12-Watt-Golden-Yellow/dp/B016W10KB4/ref=sr_1_437?qid=1679213952&s=kitchen&sr=1-437,4.3,"2,445",₹431,₹560
"Buildskill BSEL021 Rechargeable Solar Emergency Bright LED Light with Android & Solar Charging Support, 150W Solar Panel, ...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61gy6P27s3L._AC_UL320_.jpg,https://www.amazon.in/Buildskill-Solar-Light-Free-Standing/dp/B08X6F8GQW/ref=sr_1_438?qid=1679213952&s=kitchen&sr=1-438,3.9,44,₹419,₹699
"VEYRON Bulb Holder with Plug Socket, 2 pin Parallel Adapter for Light Decoration, Socket to Holder Conversion (Pack of 2)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71638jd2i7L._AC_UL320_.jpg,https://www.amazon.in/VEYRON-Parallel-Adapter-Decoration-Conversion/dp/B0BX1JQLPJ/ref=sr_1_439?qid=1679213952&s=kitchen&sr=1-439,,,₹199,₹380
Creative Arts n Frames Luminex 30 Watt Led Light Strip Cool White (10 Feet) (Cool White)(Plastic),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41wQ2DPc2ZL._AC_UL320_.jpg,https://www.amazon.in/Creative-Arts-Frames-Plastic-Dressing/dp/B08KZV9X52/ref=sr_1_440?qid=1679213952&s=kitchen&sr=1-440,3.8,287,₹599,"₹1,000"
CINEFX Long Range Search Light 50 Watt Waterproof Led Torch High Power Long Range Emergency Light with 24 Big Sparkle Side...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71fZtR1o+AL._AC_UL320_.jpg,https://www.amazon.in/CinefxS-Waterproof-Emergency-Sparkle-Multicolor/dp/B09MSJRGQD/ref=sr_1_441?qid=1679213952&s=kitchen&sr=1-441,3.8,247,₹599,"₹1,999"
"Murphy 40W Cool White LED Tubelight, Pack of 2",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51LTxYsz7IL._AC_UL320_.jpg,https://www.amazon.in/Murphy-Light-Cool-White-Batten/dp/B07TYM7T92/ref=sr_1_442?qid=1679213952&s=kitchen&sr=1-442,4.2,493,"₹1,600.75","₹2,670"
wipro 18W LED Cool Day Light Bulb (Garnet),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61ojGuCwA4L._AC_UL320_.jpg,https://www.amazon.in/Wipro-Garnet-18-Watt-Bulb-Light/dp/B016A8KLQS/ref=sr_1_443?qid=1679213952&s=kitchen&sr=1-443,4.3,177,₹260,₹430
SILENCIO Small LED Flashlight 800 Lumens COB Rechargeable Keychain Mini Flashlight 4 Light Modes Portable Pocket Light wit...,home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61rveIpY70L._AC_UL320_.jpg,https://www.amazon.in/SILENCIO-Small-LED-Flashlight-Lumens/dp/B0BXJJF5JR/ref=sr_1_444?qid=1679213952&s=kitchen&sr=1-444,5.0,2,₹179,₹249
"wipro Garnet 12W Emergency LED Bulb (White, Standard, NE1201) - Pack of 2",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71sTIlUIT1L._AC_UL320_.jpg,https://www.amazon.in/wipro-Garnet-Emergency-Standard-NE1201/dp/B091STXKN1/ref=sr_1_445?qid=1679213952&s=kitchen&sr=1-445,3.8,172,₹949,"₹1,980"
"SYSKA Avastar NLP 0.5W B22 Base Plug & Play LED Bulb for Night Lamp,Hall,Blacony,Decoration (Pack of 2) (Blue Color)",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Gc5KoMqaL._AC_UL320_.jpg,https://www.amazon.in/SYSKA-Avastar-Night-Blacony-Decoration/dp/B0BVMBWSQD/ref=sr_1_446?qid=1679213952&s=kitchen&sr=1-446,4.0,3,₹155,₹158
"Rechargeable Motion Sensor Light 1000mAH LED Puck Lights, Stick Anywhere Light, Cordless Closet Light, Automatic Under Cab...",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61vKOFNOouL._AC_UL320_.jpg,https://www.amazon.in/Rechargeable-Anywhere-Cordless-Automatic-Lighting/dp/B07DGVRTSQ/ref=sr_1_447?qid=1679213952&s=kitchen&sr=1-447,4.3,"1,177",₹899,"₹1,599"
VRCT E27 Base Adjustable Mini Hanging Vintage Pendant Light Fixture With 3-Light Globe Shade (White)(Metal),home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61KwNl0JkZL._AC_UL320_.jpg,https://www.amazon.in/VRCT-Adjustable-Hanging-Vintage-Pendant/dp/B092ZW7BTS/ref=sr_1_448?qid=1679213952&s=kitchen&sr=1-448,4.2,87,₹850,"₹1,590"
